assignment,file,kloc,submission_date,grade,subgrade_datatypes,subgrade_methods,subgrade_control_structures,subgrade_events,subgrade_coding_standard,subgrade_repeating_code,subgrade_decomposition,errors_total,pmd_total,checkstyle_total,errors_count,pmd_count,checkstyle_count,cluster_Best practices,cluster_Complexity,cluster_Incomplete code,cluster_Reusability and extendibility,cluster_Side effects,pmd_cat_Best practices,pmd_cat_Code style,pmd_cat_Design,pmd_cat_ErrorProne,checkstyle_cat_Block Checks,checkstyle_cat_Class Design,checkstyle_cat_Coding,checkstyle_cat_Imports,checkstyle_cat_Metrics,checkstyle_cat_SizeViolations,pmd_AbstractClassWithoutAbstractMethod,pmd_ArrayIsStoredDirectly,pmd_AssignmentInOperand,pmd_AtLeastOneConstructor,pmd_AvoidBranchingStatementAsLastInLoop,pmd_AvoidCatchingGenericException,pmd_AvoidCatchingNPE,pmd_AvoidCatchingThrowable,pmd_AvoidDeeplyNestedIfStmts,pmd_AvoidDuplicateLiterals,pmd_AvoidPrintStackTrace,pmd_AvoidReassigningLoopVariables,pmd_AvoidReassigningParameters,pmd_AvoidThrowingNullPointerException,pmd_AvoidThrowingRawExceptionTypes,pmd_AvoidUsingHardCodedIP,pmd_BooleanGetMethodName,pmd_CallSuperInConstructor,pmd_CloseResource,pmd_CognitiveComplexity,pmd_CompareObjectsWithEquals,pmd_ConfusingTernary,pmd_ConstructorCallsOverridableMethod,pmd_CyclomaticComplexity,pmd_DataClass,pmd_DontUseFloatTypeForLoopIndices,pmd_EmptyCatchBlock,pmd_EmptyControlStatement,pmd_ExcessiveParameterList,pmd_ExcessivePublicCount,pmd_FieldDeclarationsShouldBeAtStartOfClass,pmd_FinalFieldCouldBeStatic,pmd_ForLoopCanBeForeach,pmd_ForLoopShouldBeWhileLoop,pmd_ForLoopVariableCount,pmd_GodClass,pmd_IdempotentOperations,pmd_ImmutableField,pmd_ImplicitSwitchFallThrough,pmd_JumbledIncrementer,pmd_LawOfDemeter,pmd_LiteralsFirstInComparisons,pmd_LocalVariableCouldBeFinal,pmd_LogicInversion,pmd_LooseCoupling,pmd_MethodArgumentCouldBeFinal,pmd_MethodReturnsInternalArray,pmd_MutableStaticState,pmd_NPathComplexity,pmd_NcssCount,pmd_NoPackage,pmd_NullAssignment,pmd_OneDeclarationPerLine,pmd_OnlyOneReturn,pmd_PrematureDeclaration,pmd_ReturnEmptyCollectionRatherThanNull,pmd_SimplifiedTernary,pmd_SimplifyBooleanExpressions,pmd_SimplifyBooleanReturns,pmd_SingularField,pmd_SwitchDensity,pmd_SwitchStmtsShouldHaveDefault,pmd_SystemPrintln,pmd_TooManyFields,pmd_TooManyMethods,pmd_UnnecessaryConstructor,pmd_UnnecessaryFullyQualifiedName,pmd_UnnecessaryImport,pmd_UnnecessaryLocalBeforeReturn,pmd_UnnecessaryModifier,pmd_UnnecessaryReturn,pmd_UnnecessarySemicolon,pmd_UnusedAssignment,pmd_UnusedFormalParameter,pmd_UnusedLocalVariable,pmd_UnusedPrivateField,pmd_UnusedPrivateMethod,pmd_UseCollectionIsEmpty,pmd_UseEqualsToCompareStrings,pmd_UseObjectForClearerAPI,pmd_UseUtilityClass,pmd_UselessOverridingMethod,checkstyle_AvoidInlineConditionals,checkstyle_AvoidNestedBlocks,checkstyle_AvoidStarImport,checkstyle_AvoidStaticImport,checkstyle_BooleanExpressionComplexity,checkstyle_CyclomaticComplexity,checkstyle_DesignForExtension,checkstyle_EqualsAvoidNull,checkstyle_ExecutableStatementCount,checkstyle_ExplicitInitialization,checkstyle_FallThrough,checkstyle_FileLength,checkstyle_FinalClass,checkstyle_HiddenField,checkstyle_InnerAssignment,checkstyle_JavaNCSS,checkstyle_MagicNumber,checkstyle_MethodCount,checkstyle_MethodLength,checkstyle_MissingCtor,checkstyle_MissingSwitchDefault,checkstyle_ModifiedControlVariable,checkstyle_MultipleStringLiterals,checkstyle_NPathComplexity,checkstyle_NestedForDepth,checkstyle_NestedIfDepth,checkstyle_ParameterAssignment,checkstyle_ParameterNumber,checkstyle_ReturnCount,checkstyle_SimplifyBooleanExpression,checkstyle_SimplifyBooleanReturn,checkstyle_UnusedLocalVariable,checkstyle_VariableDeclarationUsageDistance,checkstyle_VisibilityModifier
HAN SPAD,aGFzaC0xMDExNjU4MDk2NjE0OTcxMDgz,0.174,2020-12-04,6.5,8.0,6.0,6.0,8.0,6.0,8.0,8.0,919.5402298850576,431.0344827586207,488.5057471264368,120.68965517241381,68.96551724137932,51.724137931034484,316.09195402298855,0.0,212.64367816091956,390.8045977011495,0.0,0.0,350.5747126436782,80.45977011494253,0.0,0.0,264.36781609195407,201.14942528735634,22.98850574712644,0.0,0.0,0.0,0.0,0.0,5.74712643678161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.42528735632186,63.2183908045977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275862068966,0.0,0.0,74.71264367816093,0.0,0.0,0.0,0.0,5.74712643678161,0.0,0.0,5.74712643678161,0.0,0.0,0.0,5.74712643678161,0.0,0.0,0.0,0.0,0.0,5.74712643678161,5.74712643678161,0.0,0.0,68.96551724137932,0.0,0.0,0.0,5.74712643678161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.98850574712644,0.0,0.0,0.0,109.19540229885058,0.0,0.0,5.74712643678161,0.0,0.0,0.0,57.4712643678161,0.0,0.0,114.9425287356322,0.0,0.0,5.74712643678161,0.0,0.0,11.49425287356322,0.0,0.0,0.0,0.0,0.0,0.0,5.74712643678161,0.0,0.0,0.0,155.17241379310346
HAN SPAD,aGFzaC04MjA4NTE1NTAxNjk5MzU5NzQ3,0.431,2020-12-04,6.7,6.0,7.0,6.0,8.0,6.0,6.0,6.0,589.3271461716937,269.1415313225058,320.1856148491879,58.0046403712297,34.80278422273782,23.20185614849188,245.93967517401393,2.320185614849188,76.56612529002321,264.5011600928074,0.0,6.960556844547564,218.09744779582365,44.08352668213457,0.0,0.0,180.97447795823666,129.93039443155453,9.280742459396752,0.0,0.0,0.0,0.0,0.0,2.320185614849188,0.0,0.0,0.0,0.0,16.241299303944317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,95.1276102088167,0.0,6.960556844547564,0.0,0.0,2.320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,30.162412993039442,0.0,0.0,44.08352668213457,0.0,0.0,0.0,0.0,2.320185614849188,0.0,0.0,13.921113689095128,0.0,0.0,0.0,18.561484918793504,0.0,0.0,0.0,0.0,0.0,2.320185614849188,2.320185614849188,0.0,0.0,27.842227378190255,0.0,0.0,0.0,2.320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.280742459396752,0.0,0.0,0.0,85.84686774941996,0.0,0.0,2.320185614849188,0.0,0.0,0.0,6.960556844547564,0.0,0.0,76.56612529002321,0.0,0.0,2.320185614849188,0.0,0.0,6.960556844547564,0.0,0.0,16.241299303944317,0.0,0.0,0.0,18.561484918793504,0.0,0.0,0.0,95.1276102088167
HAN SPAD,aGFzaC02Mjg2MTQ3Mjk1MTA5Njk4Mzgw,0.331,2020-12-04,5.9,6.0,6.0,6.0,6.0,4.0,6.0,6.0,788.5196374622357,296.0725075528701,492.4471299093655,81.57099697885195,51.359516616314195,30.211480362537763,241.6918429003021,3.021148036253776,99.69788519637461,438.0664652567976,6.042296072507552,12.084592145015105,244.71299093655588,39.274924471299094,0.0,0.0,193.35347432024167,287.00906344410873,12.084592145015105,0.0,0.0,0.0,0.0,0.0,3.021148036253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021148036253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021148036253776,0.0,0.0,0.0,0.0,0.0,0.0,72.50755287009063,18.12688821752266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021148036253776,0.0,0.0,120.84592145015105,0.0,0.0,0.0,0.0,3.021148036253776,0.0,3.021148036253776,3.021148036253776,0.0,0.0,0.0,12.084592145015105,0.0,0.0,0.0,3.021148036253776,0.0,3.021148036253776,3.021148036253776,0.0,0.0,36.25377643504532,0.0,0.0,0.0,3.021148036253776,3.021148036253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.084592145015105,0.0,0.0,0.0,99.69788519637461,0.0,0.0,15.105740181268882,0.0,0.0,0.0,12.084592145015105,0.0,0.0,238.67069486404833,0.0,0.0,3.021148036253776,3.021148036253776,0.0,0.0,0.0,0.0,0.0,3.021148036253776,0.0,0.0,12.084592145015105,0.0,0.0,0.0,93.65558912386706
HAN SPAD,aGFzaDM0MzEwODkxMTg1NjM0MDUzNzA=,0.926,2020-12-04,6.7,8.0,8.0,6.0,8.0,6.0,8.0,6.0,434.1252699784017,180.34557235421164,253.77969762419005,55.0755939524838,35.63714902807775,19.438444924406046,133.90928725701943,6.479481641468682,72.35421166306695,221.38228941684665,0.0,31.317494600431964,93.9524838012959,51.83585313174946,3.239740820734341,0.0,30.237580993520517,213.82289416846652,6.479481641468682,2.159827213822894,1.079913606911447,2.159827213822894,0.0,0.0,1.079913606911447,0.0,0.0,0.0,0.0,0.0,1.079913606911447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.079913606911447,1.079913606911447,0.0,1.079913606911447,0.0,1.079913606911447,0.0,0.0,0.0,0.0,0.0,1.079913606911447,1.079913606911447,0.0,3.239740820734341,0.0,0.0,0.0,1.079913606911447,21.59827213822894,0.0,0.0,12.958963282937365,3.239740820734341,12.958963282937365,0.0,1.079913606911447,44.276457883369325,0.0,1.079913606911447,0.0,1.079913606911447,1.079913606911447,0.0,16.198704103671705,18.3585313174946,0.0,0.0,4.319654427645788,0.0,1.079913606911447,2.159827213822894,1.079913606911447,1.079913606911447,0.0,1.079913606911447,2.159827213822894,0.0,0.0,11.879049676025918,0.0,1.079913606911447,0.0,1.079913606911447,0.0,0.0,0.0,4.319654427645788,0.0,0.0,0.0,0.0,0.0,0.0,5.399568034557235,0.0,5.399568034557235,1.079913606911447,0.0,1.079913606911447,19.438444924406046,0.0,1.079913606911447,2.159827213822894,0.0,0.0,0.0,18.3585313174946,4.319654427645788,1.079913606911447,171.70626349892007,0.0,0.0,2.159827213822894,1.079913606911447,0.0,2.159827213822894,0.0,0.0,0.0,0.0,0.0,3.239740820734341,0.0,1.079913606911447,0.0,2.159827213822894,10.79913606911447
HAN SPAD,aGFzaC02OTE1NDQxMzAyNDY5MjA3Nzk1,0.287,2020-12-04,6.2,8.0,6.0,8.0,8.0,6.0,4.0,6.0,644.5993031358886,226.4808362369338,418.11846689895475,104.52961672473867,59.23344947735192,45.29616724738676,174.21602787456447,24.390243902439025,104.52961672473869,341.4634146341464,0.0,10.452961672473869,160.27874564459933,55.74912891986063,0.0,0.0,149.82578397212544,243.90243902439028,13.937282229965158,6.968641114982579,3.4843205574912894,0.0,0.0,0.0,3.4843205574912894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.968641114982579,0.0,0.0,0.0,6.968641114982579,0.0,0.0,0.0,0.0,0.0,0.0,69.68641114982579,13.937282229965158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.905923344947738,0.0,0.0,13.937282229965158,0.0,0.0,0.0,0.0,3.4843205574912894,0.0,0.0,3.4843205574912894,0.0,0.0,0.0,13.937282229965158,3.4843205574912894,0.0,3.4843205574912894,10.452961672473869,0.0,3.4843205574912894,3.4843205574912894,0.0,0.0,41.811846689895475,0.0,0.0,0.0,3.4843205574912894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.937282229965158,0.0,0.0,6.968641114982579,66.2020905923345,0.0,3.4843205574912894,20.905923344947738,0.0,0.0,0.0,6.968641114982579,0.0,0.0,181.18466898954705,0.0,0.0,3.4843205574912894,10.452961672473869,0.0,0.0,0.0,0.0,3.4843205574912894,0.0,0.0,0.0,13.937282229965158,3.4843205574912894,0.0,0.0,83.62369337979095
HAN SPAD,aGFzaC0xNzg4NTk4Mzc2MTA2NzQ0NTE4,0.331,2020-12-04,6.2,6.0,7.0,6.0,6.0,6.0,6.0,6.0,676.7371601208459,247.73413897280966,429.0030211480362,69.48640483383686,42.29607250755287,27.190332326283986,187.31117824773412,0.0,93.65558912386706,383.6858006042296,12.084592145015105,9.06344410876133,205.43806646525678,33.23262839879154,0.0,0.0,181.26888217522657,235.64954682779455,12.084592145015105,0.0,0.0,0.0,0.0,0.0,3.021148036253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.042296072507552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.359516616314195,21.148036253776436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.23262839879154,0.0,0.0,69.48640483383686,0.0,0.0,0.0,0.0,3.021148036253776,0.0,0.0,6.042296072507552,0.0,0.0,0.0,0.0,6.042296072507552,0.0,0.0,3.021148036253776,0.0,3.021148036253776,3.021148036253776,0.0,0.0,36.25377643504532,0.0,0.0,0.0,3.021148036253776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.084592145015105,0.0,0.0,0.0,111.78247734138972,0.0,0.0,3.021148036253776,0.0,0.0,0.0,24.16918429003021,0.0,0.0,196.37462235649545,0.0,0.0,3.021148036253776,3.021148036253776,6.042296072507552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48640483383686
HAN SPAD,aGFzaDM0MDM3MDUwMjU5OTg1ODUzNQ==,0.271,2020-12-04,6.5,6.0,6.0,8.0,6.0,6.0,6.0,6.0,619.9261992619926,232.47232472324723,387.45387453874537,81.18081180811808,51.660516605166045,29.520295202952028,180.81180811808116,0.0,81.18081180811808,357.93357933579335,0.0,11.07011070110701,184.50184501845018,33.21033210332103,3.6900369003690034,0.0,199.2619926199262,173.43173431734317,14.760147601476014,0.0,0.0,0.0,0.0,0.0,3.6900369003690034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.49077490774907,25.830258302583022,0.0,0.0,0.0,0.0,0.0,0.0,3.6900369003690034,0.0,0.0,0.0,25.830258302583022,0.0,0.0,22.14022140221402,0.0,0.0,0.0,0.0,3.6900369003690034,0.0,7.380073800738007,3.6900369003690034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6900369003690034,0.0,3.6900369003690034,3.6900369003690034,0.0,0.0,44.28044280442804,0.0,0.0,0.0,3.6900369003690034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.760147601476014,0.0,0.0,0.0,95.94095940959409,0.0,0.0,11.07011070110701,0.0,0.0,0.0,0.0,0.0,0.0,151.29151291512915,0.0,0.0,3.6900369003690034,3.6900369003690034,0.0,3.6900369003690034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.32103321033209
HAN SPAD,aGFzaDUwODQzNDI1NTU3MjA2NTE5ODQ=,0.112,2020-12-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,250.0,375.0,125.0,71.42857142857143,53.57142857142857,169.64285714285714,0.0,151.78571428571428,303.57142857142856,0.0,17.857142857142858,232.14285714285714,0.0,0.0,0.0,125.0,214.28571428571428,35.714285714285715,0.0,0.0,0.0,0.0,0.0,8.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,53.57142857142857,0.0,0.0,0.0,0.0,8.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.14285714285714,0.0,0.0,0.0,8.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,26.785714285714285,0.0,0.0,178.57142857142856,0.0,0.0,8.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.28571428571428
HAN SPAD,aGFzaC00ODk4Mjg2NTA4OTMzMzgwNDQ=,0.401,2021-01-07,7.0,8.0,6.0,6.0,6.0,6.0,6.0,0.0,620.9476309226932,249.37655860349125,371.57107231920196,82.29426433915211,49.87531172069825,32.418952618453865,226.93266832917703,32.418952618453865,34.912718204488776,326.68329177057353,0.0,22.443890274314214,152.11970074812967,37.40648379052369,37.40648379052369,0.0,152.11970074812967,197.0074812967581,9.97506234413965,9.97506234413965,2.4937655860349124,0.0,0.0,0.0,2.4937655860349124,0.0,0.0,0.0,0.0,0.0,2.4937655860349124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.481296758104738,14.962593516209475,0.0,0.0,9.97506234413965,0.0,0.0,0.0,0.0,0.0,0.0,37.40648379052369,0.0,0.0,0.0,0.0,2.4937655860349124,0.0,0.0,0.0,0.0,9.97506234413965,9.97506234413965,32.418952618453865,0.0,0.0,44.88778054862843,0.0,0.0,2.4937655860349124,0.0,2.4937655860349124,4.987531172069825,12.468827930174562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4937655860349124,2.4937655860349124,0.0,0.0,29.92518703241895,0.0,0.0,0.0,2.4937655860349124,0.0,0.0,0.0,0.0,0.0,0.0,14.962593516209475,0.0,0.0,0.0,2.4937655860349124,0.0,9.97506234413965,0.0,0.0,7.481296758104738,67.33167082294264,9.97506234413965,2.4937655860349124,2.4937655860349124,0.0,0.0,0.0,0.0,0.0,0.0,157.1072319201995,0.0,0.0,2.4937655860349124,0.0,0.0,4.987531172069825,2.4937655860349124,0.0,17.456359102244388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.78802992518703
HAN SPAD,aGFzaC04MzMyNjU5ODg3NzAzOTExNzAx,0.584,2021-01-08,7.2,8.0,4.0,6.0,6.0,6.0,4.0,0.0,755.1369863013699,275.68493150684935,479.45205479452056,65.06849315068493,34.24657534246575,30.82191780821918,287.67123287671234,15.41095890410959,30.82191780821918,421.2328767123288,0.0,5.136986301369864,256.8493150684932,11.986301369863014,1.7123287671232879,0.0,172.94520547945206,289.38356164383566,6.849315068493151,6.849315068493151,3.4246575342465757,0.0,0.0,0.0,1.7123287671232879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7123287671232879,0.0,6.849315068493151,0.0,3.4246575342465757,0.0,0.0,0.0,1.7123287671232879,0.0,0.0,83.9041095890411,0.0,1.7123287671232879,0.0,0.0,0.0,0.0,0.0,1.7123287671232879,0.0,0.0,0.0,29.10958904109589,0.0,0.0,107.87671232876713,0.0,0.0,1.7123287671232879,1.7123287671232879,1.7123287671232879,0.0,1.7123287671232879,1.7123287671232879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7123287671232879,0.0,1.7123287671232879,1.7123287671232879,0.0,0.0,20.547945205479454,0.0,0.0,0.0,1.7123287671232879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.849315068493151,0.0,1.7123287671232879,1.7123287671232879,56.5068493150685,0.0,1.7123287671232879,11.986301369863014,1.7123287671232879,0.0,0.0,1.7123287671232879,0.0,1.7123287671232879,243.15068493150687,0.0,0.0,1.7123287671232879,1.7123287671232879,0.0,6.849315068493151,1.7123287671232879,0.0,8.561643835616438,0.0,1.7123287671232879,0.0,0.0,0.0,0.0,11.986301369863014,116.43835616438356
HAN SPAD,aGFzaC0zMTc4MDIxODM4MzgxNzEyNzAx,0.566,2021-01-07,5.6,6.0,4.0,6.0,8.0,4.0,4.0,0.0,1024.7349823321556,346.2897526501767,678.4452296819788,63.604240282685524,33.56890459363958,30.03533568904594,330.38869257950535,10.60070671378092,139.5759717314488,515.9010600706714,28.26855123674912,31.80212014134276,286.21908127208485,26.5017667844523,1.76678445229682,0.0,265.017667844523,393.99293286219086,7.06713780918728,1.76678445229682,10.60070671378092,0.0,0.0,0.0,1.76678445229682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728,0.0,0.0,0.0,0.0,0.0,0.0,1.76678445229682,0.0,0.0,0.0,5.30035335689046,0.0,0.0,0.0,0.0,0.0,0.0,26.5017667844523,10.60070671378092,0.0,0.0,0.0,0.0,0.0,0.0,1.76678445229682,0.0,3.53356890459364,0.0,28.26855123674912,0.0,0.0,197.87985865724383,0.0,0.0,0.0,0.0,1.76678445229682,0.0,22.96819787985866,7.06713780918728,0.0,0.0,0.0,0.0,1.76678445229682,0.0,0.0,1.76678445229682,0.0,1.76678445229682,1.76678445229682,0.0,0.0,21.20141342756184,0.0,0.0,0.0,1.76678445229682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06713780918728,0.0,0.0,1.76678445229682,75.97173144876326,0.0,1.76678445229682,3.53356890459364,0.0,0.0,0.0,98.93992932862191,0.0,0.0,234.98233215547705,0.0,0.0,1.76678445229682,1.76678445229682,0.0,8.8339222614841,0.0,0.0,3.53356890459364,21.20141342756184,8.8339222614841,1.76678445229682,0.0,1.76678445229682,0.0,15.90106007067138,189.04593639575972
HAN SPAD,aGFzaC0yMzMyNzcxMzExMjAwNTIxNDQz,0.294,2021-01-07,6.9,8.0,6.0,8.0,6.0,6.0,8.0,0.0,809.5238095238095,302.72108843537416,506.8027210884354,95.23809523809524,47.61904761904762,47.61904761904762,241.49659863945578,23.80952380952381,105.4421768707483,438.7755102040817,0.0,3.4013605442176873,227.89115646258506,71.42857142857143,0.0,0.0,207.48299319727892,275.51020408163265,13.60544217687075,3.4013605442176873,6.802721088435375,0.0,0.0,0.0,3.4013605442176873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.204081632653061,0.0,0.0,0.0,3.4013605442176873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.21768707482993,3.4013605442176873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.60544217687075,0.0,0.0,149.65986394557825,0.0,0.0,0.0,0.0,3.4013605442176873,0.0,0.0,13.60544217687075,0.0,0.0,0.0,0.0,6.802721088435375,0.0,0.0,0.0,0.0,3.4013605442176873,3.4013605442176873,0.0,0.0,40.816326530612244,0.0,0.0,0.0,3.4013605442176873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.60544217687075,0.0,0.0,3.4013605442176873,54.421768707483,0.0,6.802721088435375,6.802721088435375,0.0,0.0,0.0,0.0,0.0,0.0,224.48979591836735,0.0,0.0,3.4013605442176873,0.0,0.0,3.4013605442176873,0.0,3.4013605442176873,20.408163265306122,0.0,0.0,3.4013605442176873,0.0,6.802721088435375,0.0,3.4013605442176873,153.06122448979593
HAN SPAD,aGFzaDIxNDk4NTI3NDIxNDMyODk3Mzc=,0.282,2021-01-07,6.0,8.0,4.0,6.0,6.0,4.0,6.0,0.0,659.5744680851064,173.75886524822695,485.81560283687946,74.46808510638299,39.00709219858157,35.46099290780142,163.12056737588654,7.092198581560284,46.09929078014185,443.2624113475178,0.0,7.092198581560284,145.39007092198582,21.276595744680854,0.0,0.0,117.0212765957447,347.5177304964539,14.184397163120568,3.546099290780142,3.546099290780142,0.0,0.0,0.0,3.546099290780142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.546099290780142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.638297872340427,0.0,78.01418439716313,0.0,0.0,17.73049645390071,0.0,0.0,0.0,0.0,3.546099290780142,0.0,7.092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.546099290780142,3.546099290780142,0.0,0.0,39.00709219858157,3.546099290780142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.184397163120568,0.0,3.546099290780142,0.0,39.00709219858157,0.0,3.546099290780142,14.184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,308.5106382978724,0.0,0.0,3.546099290780142,0.0,0.0,7.092198581560284,0.0,0.0,14.184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.01418439716313
HAN SPAD,aGFzaDE4MzQwMDk2MTA4NDkwNTAwNTI=,0.385,2021-01-08,5.6,6.0,6.0,6.0,6.0,6.0,4.0,0.0,566.2337662337662,238.96103896103895,327.27272727272725,90.9090909090909,49.35064935064935,41.55844155844156,158.44155844155844,25.974025974025974,111.68831168831169,270.12987012987014,0.0,2.5974025974025974,163.63636363636363,36.36363636363636,36.36363636363636,0.0,161.03896103896105,148.05194805194805,10.38961038961039,7.792207792207792,0.0,0.0,0.0,0.0,2.5974025974025974,0.0,0.0,0.0,0.0,0.0,5.194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792207792207792,15.584415584415584,0.0,0.0,10.38961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5974025974025974,0.0,0.0,2.5974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,25.974025974025974,0.0,0.0,36.36363636363636,0.0,0.0,2.5974025974025974,0.0,2.5974025974025974,0.0,0.0,10.38961038961039,0.0,0.0,0.0,5.194805194805195,2.5974025974025974,0.0,0.0,0.0,0.0,2.5974025974025974,2.5974025974025974,0.0,0.0,31.16883116883117,0.0,0.0,0.0,54.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,15.584415584415584,0.0,0.0,0.0,0.0,0.0,10.38961038961039,0.0,2.5974025974025974,2.5974025974025974,54.54545454545455,0.0,0.0,5.194805194805195,0.0,0.0,0.0,7.792207792207792,0.0,0.0,101.2987012987013,0.0,0.0,2.5974025974025974,0.0,0.0,10.38961038961039,2.5974025974025974,2.5974025974025974,7.792207792207792,0.0,0.0,2.5974025974025974,5.194805194805195,2.5974025974025974,0.0,0.0,106.49350649350649
