file,assignment,kloc,grade,errors_total,pmd_total,checkstyle_total,errors_count,pmd_count,checkstyle_count,cluster_Best practices,cluster_Complexity,cluster_Incomplete code,cluster_Reusability and extendibility,cluster_Side effects,pmd_cat_Best practices,pmd_cat_Code style,pmd_cat_Design,pmd_cat_ErrorProne,checkstyle_cat_Block Checks,checkstyle_cat_Class Design,checkstyle_cat_Coding,checkstyle_cat_Imports,checkstyle_cat_Metrics,checkstyle_cat_SizeViolations,pmd_AbstractClassWithoutAbstractMethod,pmd_ArrayIsStoredDirectly,pmd_AssignmentInOperand,pmd_AssignmentToNonFinalStatic,pmd_AtLeastOneConstructor,pmd_AvoidBranchingStatementAsLastInLoop,pmd_AvoidCatchingGenericException,pmd_AvoidCatchingNPE,pmd_AvoidDecimalLiteralsInBigDecimalConstructor,pmd_AvoidDeeplyNestedIfStmts,pmd_AvoidDuplicateLiterals,pmd_AvoidLosingExceptionInformation,pmd_AvoidPrintStackTrace,pmd_AvoidReassigningLoopVariables,pmd_AvoidReassigningParameters,pmd_AvoidThrowingNullPointerException,pmd_AvoidThrowingRawExceptionTypes,pmd_AvoidUncheckedExceptionsInSignatures,pmd_AvoidUsingHardCodedIP,pmd_BooleanGetMethodName,pmd_BrokenNullCheck,pmd_CallSuperInConstructor,pmd_ClassWithOnlyPrivateConstructorsShouldBeFinal,pmd_CloseResource,pmd_CognitiveComplexity,pmd_CompareObjectsWithEquals,pmd_ConfusingTernary,pmd_ConstructorCallsOverridableMethod,pmd_CyclomaticComplexity,pmd_DataClass,pmd_EmptyCatchBlock,pmd_EmptyControlStatement,pmd_EmptyMethodInAbstractClassShouldBeAbstract,pmd_EqualsNull,pmd_ExtendsObject,pmd_FieldDeclarationsShouldBeAtStartOfClass,pmd_ForLoopCanBeForeach,pmd_IdempotentOperations,pmd_IdenticalCatchBranches,pmd_ImmutableField,pmd_LawOfDemeter,pmd_LiteralsFirstInComparisons,pmd_LocalVariableCouldBeFinal,pmd_LogicInversion,pmd_LooseCoupling,pmd_MethodArgumentCouldBeFinal,pmd_MisplacedNullCheck,pmd_MutableStaticState,pmd_NPathComplexity,pmd_NcssCount,pmd_NoPackage,pmd_NullAssignment,pmd_OneDeclarationPerLine,pmd_OnlyOneReturn,pmd_PrematureDeclaration,pmd_PreserveStackTrace,pmd_SignatureDeclareThrowsException,pmd_SimplifyBooleanExpressions,pmd_SimplifyBooleanReturns,pmd_SingularField,pmd_SwitchStmtsShouldHaveDefault,pmd_SystemPrintln,pmd_TooManyFields,pmd_TooManyMethods,pmd_UnnecessaryConstructor,pmd_UnnecessaryFullyQualifiedName,pmd_UnnecessaryImport,pmd_UnnecessaryLocalBeforeReturn,pmd_UnnecessaryModifier,pmd_UnnecessarySemicolon,pmd_UnusedAssignment,pmd_UnusedFormalParameter,pmd_UnusedLocalVariable,pmd_UnusedPrivateField,pmd_UnusedPrivateMethod,pmd_UseCollectionIsEmpty,pmd_UseEqualsToCompareStrings,pmd_UseUtilityClass,pmd_UselessOperationOnImmutable,checkstyle_AvoidInlineConditionals,checkstyle_AvoidNestedBlocks,checkstyle_AvoidNoArgumentSuperConstructorCall,checkstyle_AvoidStarImport,checkstyle_AvoidStaticImport,checkstyle_BooleanExpressionComplexity,checkstyle_CovariantEquals,checkstyle_CyclomaticComplexity,checkstyle_DesignForExtension,checkstyle_EmptyCatchBlock,checkstyle_EqualsAvoidNull,checkstyle_ExecutableStatementCount,checkstyle_ExplicitInitialization,checkstyle_FinalClass,checkstyle_HiddenField,checkstyle_HideUtilityClassConstructor,checkstyle_InnerAssignment,checkstyle_JavaNCSS,checkstyle_LambdaBodyLength,checkstyle_MagicNumber,checkstyle_MissingCtor,checkstyle_MissingSwitchDefault,checkstyle_ModifiedControlVariable,checkstyle_MultipleStringLiterals,checkstyle_NPathComplexity,checkstyle_NestedIfDepth,checkstyle_NestedTryDepth,checkstyle_ParameterAssignment,checkstyle_ReturnCount,checkstyle_SimplifyBooleanExpression,checkstyle_SimplifyBooleanReturn,checkstyle_UnusedLocalVariable,checkstyle_VariableDeclarationUsageDistance,checkstyle_VisibilityModifier
a225913,HU OOP,0.854,2.9411764705882355,451.9906323185012,279.8594847775176,172.13114754098362,29.27400468384075,18.73536299765808,10.53864168618267,217.79859484777518,0.0,62.06088992974239,172.13114754098362,0.0,36.29976580796253,169.78922716627636,71.42857142857143,2.34192037470726,0.0,99.53161592505855,72.59953161592506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34192037470726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17096018735363,0.0,0.0,0.0,1.17096018735363,0.0,0.0,0.0,0.0,0.0,10.53864168618267,0.0,0.0,0.0,26.93208430913349,30.44496487119438,0.0,58.5480093676815,0.0,3.51288056206089,84.30913348946136,0.0,0.0,0.0,0.0,0.0,0.0,3.51288056206089,0.0,0.0,0.0,5.85480093676815,0.0,0.0,0.0,0.0,28.10304449648712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17096018735363,0.0,0.0,0.0,0.0,0.0,1.17096018735363,4.68384074941452,0.0,1.17096018735363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.45433255269322,0.0,0.0,0.0,1.17096018735363,0.0,9.36768149882904,4.68384074941452,0.0,0.0,0.0,32.78688524590164,21.07728337236534,0.0,0.0,7.02576112412178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39344262295082
a251526,HU OOP,1.598,9.411764705882351,548.1852315394242,339.7997496871089,208.3854818523154,24.405506883604502,15.644555694618273,8.760951188986231,265.9574468085106,0.0,103.87984981226532,177.09637046307884,1.2515644555694618,41.301627033792236,210.26282853566957,85.73216520650813,2.5031289111389237,0.0,98.24780976220275,108.88610763454318,1.2515644555694618,0.0,0.0,0.0,0.0,0.0,0.0,6.257822277847309,0.0,0.0,0.0,0.0,0.0,1.8773466833541927,0.0,0.0,0.0,0.6257822277847309,0.0,1.8773466833541927,0.6257822277847309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257822277847309,0.0,0.6257822277847309,0.0,0.0,0.0,0.0,0.0,8.1351689612015,0.0,0.0,0.0,42.5531914893617,28.78598247809762,0.0,76.9712140175219,0.0,4.380475594493116,100.75093867334166,0.0,0.0,0.0,0.0,0.0,0.0,2.5031289111389237,5.632040050062578,0.0,0.0,3.7546933667083855,0.0,0.0,1.2515644555694618,0.0,27.534418022528158,0.0,0.0,2.5031289111389237,0.0,7.509386733416771,1.2515644555694618,1.2515644555694618,0.0,1.2515644555694618,0.0,0.0,5.006257822277847,0.0,0.0,0.0,6.257822277847309,0.0,5.006257822277847,0.0,0.0,0.6257822277847309,0.6257822277847309,0.0,0.0,0.0,90.73842302878597,0.0,0.0,0.0,1.2515644555694618,0.0,28.78598247809762,6.257822277847309,0.0,0.0,0.0,38.798498122653314,11.889862327909887,0.0,0.0,20.650813516896118,0.0,0.0,0.0,0.6257822277847309,1.2515644555694618,0.0,0.0,0.0,0.6257822277847309,1.2515644555694618
a244399,HU OOP,1.504,10.0,601.7287234042553,401.59574468085106,200.13297872340425,29.920212765957444,19.28191489361702,10.638297872340425,334.4414893617021,0.6648936170212766,101.06382978723404,165.55851063829786,0.0,71.80851063829788,228.72340425531914,95.74468085106383,5.319148936170213,0.0,57.84574468085106,139.62765957446808,1.3297872340425532,0.6648936170212766,0.6648936170212766,0.0,0.0,0.6648936170212766,0.0,5.98404255319149,0.0,1.3297872340425532,0.0,0.0,0.0,1.3297872340425532,0.0,0.0,0.0,0.0,0.0,1.3297872340425532,0.0,0.0,0.0,0.0,0.0,0.0,1.9946808510638299,0.0,0.0,0.0,0.0,0.0,1.3297872340425532,0.0,0.0,0.0,0.0,0.0,5.98404255319149,0.0,0.0,0.0,37.234042553191486,35.90425531914894,0.0,95.07978723404256,0.0,4.654255319148936,102.3936170212766,0.0,0.0,0.0,0.0,1.3297872340425532,1.3297872340425532,1.9946808510638299,9.308510638297872,0.6648936170212766,0.0,3.324468085106383,0.0,0.0,1.3297872340425532,0.0,61.83510638297872,0.0,0.0,0.0,0.0,4.654255319148936,1.9946808510638299,0.6648936170212766,0.6648936170212766,0.6648936170212766,0.0,0.6648936170212766,1.9946808510638299,0.0,0.0,0.0,13.962765957446809,0.0,4.654255319148936,0.0,0.0,1.3297872340425532,0.0,0.6648936170212766,0.0,0.0,39.22872340425532,0.0,0.6648936170212766,0.6648936170212766,1.3297872340425532,0.0,39.22872340425532,13.962765957446809,0.0,0.0,0.0,51.861702127659576,19.9468085106383,0.0,0.0,19.28191489361702,0.0,0.0,0.0,0.0,1.3297872340425532,0.0,0.0,0.6648936170212766,0.6648936170212766,4.654255319148936
a221564,HU OOP,0.655,0.5882352941176471,410.68702290076334,274.8091603053435,135.87786259541986,27.48091603053435,18.3206106870229,9.16030534351145,186.2595419847328,0.0,85.49618320610686,138.93129770992365,0.0,12.213740458015266,177.09923664122135,85.49618320610686,0.0,0.0,76.33587786259541,59.541984732824424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.740458015267174,0.0,0.0,0.0,35.11450381679389,39.69465648854962,0.0,58.01526717557252,0.0,4.580152671755725,74.80916030534351,0.0,0.0,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,7.633587786259541,0.0,0.0,0.0,0.0,3.0534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5267175572519083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.33587786259541,0.0,0.0,0.0,1.5267175572519083,0.0,7.633587786259541,0.0,0.0,0.0,0.0,18.3206106870229,30.534351145038165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a253351,HU OOP,2.04,10.0,544.6078431372549,349.5098039215686,195.09803921568627,20.588235294117645,14.215686274509803,6.372549019607843,280.3921568627451,0.0,64.70588235294117,199.50980392156862,0.0,65.19607843137254,188.72549019607843,91.17647058823529,4.411764705882353,0.0,103.4313725490196,88.72549019607843,1.9607843137254901,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,3.9215686274509802,0.0,1.9607843137254901,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,2.450980392156863,0.0,0.49019607843137253,0.0,0.0,0.0,2.450980392156863,0.0,0.0,0.0,0.0,0.0,4.411764705882353,0.0,0.0,0.0,38.23529411764706,29.901960784313726,2.450980392156863,76.47058823529412,0.0,4.411764705882353,93.13725490196079,0.0,0.0,0.0,0.0,0.0,0.0,1.4705882352941175,1.9607843137254901,0.9803921568627451,0.0,2.450980392156863,0.0,0.0,0.9803921568627451,0.0,54.411764705882355,0.0,0.0,2.450980392156863,0.49019607843137253,3.4313725490196076,0.49019607843137253,0.9803921568627451,0.0,0.49019607843137253,0.0,0.0,1.9607843137254901,0.0,0.0,0.49019607843137253,14.215686274509803,0.0,3.9215686274509802,0.0,0.0,1.4705882352941175,0.49019607843137253,0.9803921568627451,0.0,0.0,88.23529411764706,0.0,0.0,0.0,0.49019607843137253,0.0,6.862745098039215,14.215686274509803,0.0,0.0,0.0,45.09803921568627,18.137254901960784,0.0,0.0,13.72549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.9803921568627451
a250546,HU OOP,1.608,10.0,631.8407960199005,391.7910447761194,240.0497512437811,24.875621890547265,16.16915422885572,8.706467661691542,322.139303482587,0.0,90.79601990049751,217.66169154228854,1.243781094527363,69.65174129353234,225.7462686567164,92.03980099502488,4.353233830845771,0.0,108.2089552238806,130.59701492537312,0.6218905472636815,0.6218905472636815,0.0,0.0,0.0,0.0,0.0,4.353233830845771,0.6218905472636815,0.6218905472636815,0.0,0.0,0.0,1.243781094527363,0.0,0.0,0.0,0.6218905472636815,0.0,1.243781094527363,0.6218905472636815,0.0,0.0,0.0,0.0,0.0,2.487562189054726,0.0,0.0,0.0,0.0,0.0,1.8656716417910446,0.0,0.0,0.0,0.0,0.0,5.597014925373134,0.0,0.0,0.0,35.44776119402985,32.33830845771144,1.8656716417910446,95.77114427860695,0.0,4.975124378109452,103.23383084577114,0.0,0.0,0.0,0.0,0.0,0.0,1.8656716417910446,1.8656716417910446,0.0,0.0,3.731343283582089,0.0,0.0,0.0,0.0,59.70149253731343,0.0,0.0,2.487562189054726,0.0,4.353233830845771,6.840796019900497,1.243781094527363,0.0,0.6218905472636815,0.0,0.0,0.0,0.0,0.0,0.0,16.16915422885572,0.0,4.353233830845771,0.0,0.0,0.6218905472636815,0.0,0.6218905472636815,0.0,0.0,87.06467661691542,0.0,0.6218905472636815,0.0,1.243781094527363,0.0,29.228855721393032,16.16915422885572,0.0,0.0,0.0,54.1044776119403,20.52238805970149,0.0,0.0,17.412935323383085,0.0,0.0,0.0,0.6218905472636815,0.0,0.0,0.0,0.0,2.487562189054726,4.975124378109452
a223906,HU OOP,1.509,2.3529411764705883,532.803180914513,316.10337972167,216.69980119284295,29.158383035122597,17.892644135188867,11.265738899933732,265.738899933731,0.0,80.84824387011267,184.8906560636183,1.3253810470510272,59.642147117296226,182.90258449304176,69.58250497017893,3.9761431411530817,0.0,99.40357852882704,111.33200795228629,5.964214711729623,0.0,0.0,0.0,0.0,1.3253810470510272,0.6626905235255136,3.313452617627568,0.0,0.0,0.0,0.0,0.0,1.3253810470510272,0.0,0.0,0.0,0.6626905235255136,0.0,1.3253810470510272,0.0,0.0,0.0,0.0,0.0,0.0,0.6626905235255136,0.0,0.0,0.0,0.0,0.0,0.6626905235255136,0.0,0.0,0.0,0.0,0.0,5.964214711729623,2.6507620941020544,0.0,0.0,36.447978793903246,16.567263088137842,0.6626905235255136,53.01524188204109,0.0,7.28959575878065,95.42743538767397,0.0,0.0,0.0,0.0,0.0,0.0,1.9880715705765408,12.591119946984758,0.0,0.0,1.9880715705765408,0.0,0.0,0.0,0.0,44.400265076209415,0.0,0.0,1.9880715705765408,0.0,9.277667329357191,0.0,1.3253810470510272,0.0,0.6626905235255136,0.0,0.6626905235255136,0.6626905235255136,0.0,0.0,0.0,12.591119946984758,0.0,4.638833664678596,0.0,0.0,3.313452617627568,2.6507620941020544,0.0,0.0,0.0,85.48707753479125,0.0,0.6626905235255136,0.0,0.6626905235255136,0.0,22.531477799867464,12.591119946984758,0.6626905235255136,0.0,0.0,48.376408217362496,15.904572564612327,0.0,0.0,14.5791915175613,0.0,0.0,0.0,0.6626905235255136,1.3253810470510272,0.0,0.0,0.6626905235255136,0.6626905235255136,1.3253810470510272
a250363,HU OOP,2.947,10.0,342.38208347472005,204.61486257210723,137.76722090261282,14.591109602986087,9.501187648456057,5.0899219545300305,169.32473702069902,0.0,54.29250084832032,118.76484560570071,0.0,33.5934848998982,118.4255174753987,48.52392263318629,4.071937563624024,0.0,25.788937902952153,108.92432982694265,2.7146250424160163,0.33932813030200204,0.0,0.0,0.0,0.0,0.0,4.750593824228028,0.0,1.017984390906006,0.0,0.0,0.0,2.375296912114014,0.0,0.0,0.0,0.0,0.0,0.6786562606040041,0.0,0.0,0.0,0.0,0.0,0.0,1.017984390906006,0.0,0.33932813030200204,0.0,0.0,0.0,0.33932813030200204,0.0,0.0,0.0,0.0,0.0,3.0539531727180185,1.017984390906006,0.0,0.0,19.002375296912113,20.020359687818118,0.33932813030200204,54.63182897862232,0.0,3.39328130302002,49.8812351543943,0.0,0.0,0.0,0.0,0.0,0.0,1.017984390906006,4.411265693926026,0.0,0.0,1.69664065151001,0.0,0.0,0.33932813030200204,0.0,19.002375296912113,0.33932813030200204,0.6786562606040041,0.0,0.0,1.017984390906006,0.0,0.6786562606040041,0.0,3.7326094333220223,0.0,5.0899219545300305,0.0,0.0,0.0,0.33932813030200204,4.411265693926026,0.0,2.375296912114014,0.0,0.0,1.017984390906006,1.69664065151001,0.33932813030200204,0.0,0.0,20.699015948422122,0.0,0.0,0.0,0.33932813030200204,0.0,12.215812690872074,4.411265693926026,0.0,0.0,0.0,63.79368849677638,9.161859518154055,0.0,0.0,15.269765863590091,0.0,0.0,0.0,0.0,0.33932813030200204,0.0,0.0,5.0899219545300305,0.33932813030200204,0.6786562606040041
a252248,HU OOP,2.173,10.0,659.9171652093879,379.1992636907501,280.7179015186378,20.708697653014266,12.885411872986655,7.823285780027612,335.9410952600092,1.840773124712379,76.85227795674183,245.2830188679245,0.0,54.76300046019328,239.3005062126093,82.37459733087897,2.761159687068569,0.0,114.5881270133456,162.90842153704557,1.3805798435342844,1.840773124712379,0.0,0.0,0.0,0.46019328117809477,0.0,7.823285780027612,0.0,1.3805798435342844,0.0,0.0,0.0,1.840773124712379,0.0,0.9203865623561895,0.0,0.0,0.0,0.9203865623561895,0.0,0.0,0.0,0.0,0.0,0.0,0.46019328117809477,0.0,0.0,0.0,0.0,0.9203865623561895,0.46019328117809477,0.0,0.0,0.0,0.0,0.0,4.1417395306028535,0.0,0.0,0.0,24.390243902439025,36.35526921306949,0.0,79.6134376438104,0.0,5.062126092959042,104.00368154624942,0.0,0.0,0.0,0.0,31.75333640128854,0.0,1.3805798435342844,7.363092498849516,1.840773124712379,0.0,2.300966405890474,0.0,0.0,1.840773124712379,0.0,43.25816843074091,0.0,0.0,1.840773124712379,0.0,0.9203865623561895,0.0,0.0,0.0,0.46019328117809477,0.0,1.3805798435342844,2.300966405890474,0.0,0.0,0.0,13.805798435342844,0.0,6.902899217671422,0.0,0.0,0.9203865623561895,0.46019328117809477,0.9203865623561895,0.9203865623561895,0.9203865623561895,86.05614358030373,0.0,0.0,0.0,4.1417395306028535,0.0,29.452369995398065,13.805798435342844,0.0,0.0,0.0,75.01150483202944,21.629084215370455,0.0,0.0,21.168890934192362,0.0,0.0,0.0,0.0,1.840773124712379,0.0,0.0,1.3805798435342844,0.46019328117809477,14.726184997699033
a244541,HU OOP,1.606,10.0,521.170610211706,352.42839352428393,168.74221668742214,26.1519302615193,17.4346201743462,8.7173100871731,282.06724782067243,0.62266500622665,61.64383561643835,173.1008717310087,3.7359900373599,63.5118306351183,204.2341220423412,78.4557907845579,6.226650062266501,0.0,66.62515566625156,100.24906600249065,1.2453300124533,0.0,0.62266500622665,0.0,0.0,0.0,0.0,5.60398505603985,0.0,1.2453300124533,0.0,0.0,0.0,1.86799501867995,0.0,0.0,0.0,1.86799501867995,0.0,1.2453300124533,0.0,0.0,0.0,0.0,0.0,0.0,3.1133250311332503,0.0,0.62266500622665,0.0,0.0,0.0,0.62266500622665,0.0,0.0,0.0,0.0,0.0,6.226650062266501,0.0,0.0,0.0,27.397260273972602,35.49190535491905,1.2453300124533,81.56911581569115,0.0,13.07596513075965,86.55043586550435,0.0,0.0,0.0,0.0,0.62266500622665,0.0,1.86799501867995,7.4719800747198,2.4906600249066,0.0,3.7359900373599,0.0,0.0,0.0,0.0,44.20921544209215,0.0,0.0,0.0,0.0,10.58530510585305,0.0,1.2453300124533,1.86799501867995,0.62266500622665,0.0,0.0,0.0,0.0,0.62266500622665,0.62266500622665,8.7173100871731,0.0,4.35865504358655,0.0,0.0,1.2453300124533,0.0,0.0,0.0,0.0,42.96388542963885,0.0,0.0,0.62266500622665,1.2453300124533,0.0,6.8493150684931505,8.7173100871731,0.0,0.0,0.0,47.94520547945205,14.32129514321295,0.0,0.0,18.679950186799502,0.0,0.0,0.0,1.86799501867995,3.1133250311332503,0.0,0.0,0.0,1.86799501867995,14.9439601494396
a243925,HU OOP,1.785,10.0,597.7591036414566,357.4229691876751,240.3361344537815,24.089635854341736,14.565826330532213,9.523809523809524,296.9187675070028,1.680672268907563,82.3529411764706,215.68627450980392,1.1204481792717087,60.504201680672274,206.1624649859944,86.83473389355743,3.9215686274509807,0.0,104.2016806722689,134.45378151260505,0.5602240896358543,0.5602240896358543,0.5602240896358543,0.0,0.0,0.0,0.0,6.162464985994398,0.0,1.1204481792717087,0.0,0.0,0.0,1.1204481792717087,0.0,0.0,0.0,0.5602240896358543,0.0,1.1204481792717087,0.5602240896358543,0.0,0.0,0.0,0.0,0.0,2.801120448179272,0.0,0.0,0.0,0.0,0.0,1.1204481792717087,0.0,0.0,0.0,0.0,0.0,5.042016806722689,0.0,0.0,0.0,27.450980392156865,40.89635854341737,1.680672268907563,77.31092436974791,0.0,6.722689075630252,103.0812324929972,0.0,0.0,0.5602240896358543,0.0,0.0,0.0,1.680672268907563,10.644257703081234,2.2408963585434174,0.0,3.361344537815126,0.0,0.0,0.0,0.0,48.73949579831933,0.0,0.0,0.0,0.0,0.5602240896358543,0.5602240896358543,0.5602240896358543,0.0,1.1204481792717087,0.0,0.0,0.0,0.0,0.0,0.0,10.644257703081234,0.0,7.843137254901961,0.0,0.0,0.5602240896358543,0.0,0.0,0.0,0.0,85.15406162464987,0.0,0.5602240896358543,0.5602240896358543,0.5602240896358543,0.0,38.655462184873954,10.644257703081234,0.0,0.0,0.0,52.10084033613445,16.80672268907563,0.0,0.0,15.126050420168069,0.5602240896358543,0.0,0.5602240896358543,0.5602240896358543,1.1204481792717087,0.0,0.0,0.0,0.5602240896358543,8.403361344537815
a251801,HU OOP,1.505,10.0,492.358803986711,310.2990033222592,182.05980066445184,29.2358803986711,17.940199335548176,11.295681063122924,251.82724252491695,1.3289036544850499,66.44518272425249,171.42857142857144,1.3289036544850499,52.49169435215947,178.0730897009967,74.4186046511628,5.3156146179401995,0.0,85.04983388704319,93.0232558139535,2.6578073089700998,0.6644518272425249,0.6644518272425249,0.0,0.0,0.0,0.0,3.98671096345515,0.0,1.993355481727575,0.0,0.0,0.0,1.3289036544850499,0.0,0.0,0.0,0.6644518272425249,0.0,1.3289036544850499,0.0,0.0,0.0,0.0,0.0,0.0,2.6578073089700998,0.0,0.6644518272425249,0.0,0.0,0.6644518272425249,1.3289036544850499,0.0,0.0,0.0,0.0,0.0,5.980066445182724,0.0,0.0,0.0,33.222591362126245,25.249169435215947,0.0,66.44518272425249,0.0,5.3156146179401995,83.72093023255815,0.0,0.0,0.0,0.0,0.0,0.0,1.3289036544850499,6.64451827242525,0.6644518272425249,0.0,2.6578073089700998,0.0,0.0,0.0,0.0,41.19601328903655,0.0,0.0,1.993355481727575,0.0,7.308970099667775,0.0,1.3289036544850499,0.0,3.322259136212625,0.0,0.6644518272425249,0.0,0.0,0.0,0.6644518272425249,7.9734219269103,0.0,4.651162790697675,0.0,0.0,1.3289036544850499,1.3289036544850499,0.6644518272425249,0.0,0.0,74.4186046511628,0.0,0.0,0.6644518272425249,0.6644518272425249,0.0,9.30232558139535,7.9734219269103,0.0,0.0,0.0,46.51162790697675,11.960132890365449,0.0,0.0,17.27574750830565,0.0,0.0,0.0,0.6644518272425249,0.6644518272425249,0.0,0.0,0.6644518272425249,0.6644518272425249,2.6578073089700998
a225029,HU OOP,1.894,9.852941176470589,476.76874340021124,329.98944033790923,146.779303062302,20.591341077085534,14.255543822597678,6.335797254487857,262.93558606124606,1.0559662090813096,49.10242872228089,163.67476240760297,0.0,50.686378035902855,187.43400211193241,88.70116156283,3.1678986272439285,0.0,64.94192185850054,80.78141499472018,1.0559662090813096,0.0,0.0,0.0,0.0,0.0,0.0,4.7518479408658925,0.0,1.0559662090813096,0.0,0.0,0.0,3.1678986272439285,0.0,0.0,0.0,0.0,0.0,1.0559662090813096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5279831045406548,0.0,1.0559662090813096,1.5839493136219642,0.0,0.0,0.0,0.0,0.0,4.7518479408658925,0.0,0.0,0.0,31.15100316789863,39.07074973600845,0.5279831045406548,69.69376979936642,0.0,4.7518479408658925,95.5649419218585,0.0,0.0,0.0,0.0,0.0,0.0,1.0559662090813096,4.7518479408658925,1.0559662090813096,0.0,2.111932418162619,0.0,0.0,0.5279831045406548,0.0,43.294614572333685,0.0,0.0,1.5839493136219642,0.0,2.639915522703274,1.0559662090813096,1.0559662090813096,0.0,0.5279831045406548,0.0,0.0,0.5279831045406548,0.0,0.0,0.0,11.08764519535375,0.0,5.807814149947202,0.0,0.0,0.5279831045406548,0.5279831045406548,0.0,0.0,0.0,51.74234424498416,0.0,0.5279831045406548,0.0,0.0,0.0,1.0559662090813096,10.559662090813095,0.0,0.0,0.0,42.23864836325238,11.615628299894404,0.0,0.0,18.479408658922914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0559662090813096,2.639915522703274
a257306,HU OOP,2.186,10.0,532.9368709972553,319.3046660567246,213.63220494053064,21.500457456541632,14.181152790484905,7.319304666056725,270.8142726440988,0.4574565416285453,73.6505032021958,188.0146386093321,0.0,54.437328453796894,191.21683440073193,68.6184812442818,5.032021957913998,0.0,73.19304666056725,133.11985361390668,6.86184812442818,0.4574565416285453,0.0,0.0,0.0,0.0,0.0,7.77676120768527,0.0,0.4574565416285453,0.0,0.0,0.0,2.2872827081427265,0.0,0.9149130832570906,0.0,0.0,0.0,0.9149130832570906,0.0,0.0,0.0,0.0,0.0,0.0,1.3723696248856359,0.0,0.0,0.4574565416285453,1.3723696248856359,0.4574565416285453,1.3723696248856359,0.0,0.0,0.0,0.0,0.0,4.117108874656908,0.0,0.0,0.0,26.07502287282708,24.2451967063129,0.4574565416285453,87.37419945105215,0.0,3.6596523330283626,77.7676120768527,0.0,0.0,0.0,0.0,0.0,0.0,1.3723696248856359,5.946935041171089,0.9149130832570906,0.0,3.6596523330283626,0.0,0.0,0.4574565416285453,0.0,36.596523330283624,0.4574565416285453,0.9149130832570906,0.4574565416285453,0.0,5.946935041171089,0.4574565416285453,0.0,0.0,5.032021957913998,0.0,6.404391582799634,0.0,0.0,0.0,0.0,9.606587374199451,0.0,4.117108874656908,0.0,0.4574565416285453,2.7447392497712717,4.117108874656908,0.4574565416285453,0.0,0.0,62.67154620311071,0.0,0.0,0.0,0.4574565416285453,0.0,8.69167429094236,9.606587374199451,0.0,0.0,0.0,74.56541628545288,17.38334858188472,0.0,0.0,19.213174748398902,0.0,0.0,0.0,0.0,0.9149130832570906,0.0,0.0,6.404391582799634,0.9149130832570906,0.9149130832570906
